"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Korea, Dem.Ppl's.Rep.","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","2",""
"Korea, Dem.Ppl's.Rep.","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","1",""
"Korea, Dem.Ppl's.Rep.","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","0.6",""
"Korea, Dem.Ppl's.Rep.","Electricity - total net installed capacity of electric power plants, solar","2008","Kilowatts,  thousand","0.5",""
"Korea, Dem.Ppl's.Rep.","Electricity - total net installed capacity of electric power plants, solar","2007","Kilowatts,  thousand","0.5",""
"Korea, Dem.Ppl's.Rep.","Electricity - total net installed capacity of electric power plants, solar","2006","Kilowatts,  thousand","0.4",""
"Korea, Republic of","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","8099",""
"Korea, Republic of","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","5834",""
"Korea, Republic of","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","4502",""
"Korea, Republic of","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","3615",""
"Korea, Republic of","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","2481",""
"Korea, Republic of","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","1555",""
"Korea, Republic of","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","1024",""
"Korea, Republic of","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","730",""
"Korea, Republic of","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","650",""
"Korea, Republic of","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","524",""
"Korea, Republic of","Electricity - total net installed capacity of electric power plants, solar","2008","Kilowatts,  thousand","357",""
"Korea, Republic of","Electricity - total net installed capacity of electric power plants, solar","2007","Kilowatts,  thousand","81",""
"Korea, Republic of","Electricity - total net installed capacity of electric power plants, solar","2006","Kilowatts,  thousand","36",""
"Korea, Republic of","Electricity - total net installed capacity of electric power plants, solar","2005","Kilowatts,  thousand","14",""
"Korea, Republic of","Electricity - total net installed capacity of electric power plants, solar","2004","Kilowatts,  thousand","9",""
"Korea, Republic of","Electricity - total net installed capacity of electric power plants, solar","2003","Kilowatts,  thousand","6",""
"Korea, Republic of","Electricity - total net installed capacity of electric power plants, solar","2002","Kilowatts,  thousand","5",""
"Korea, Republic of","Electricity - total net installed capacity of electric power plants, solar","2001","Kilowatts,  thousand","5",""
"Korea, Republic of","Electricity - total net installed capacity of electric power plants, solar","2000","Kilowatts,  thousand","4",""
"Korea, Republic of","Electricity - total net installed capacity of electric power plants, solar","1999","Kilowatts,  thousand","4",""
"Korea, Republic of","Electricity - total net installed capacity of electric power plants, solar","1998","Kilowatts,  thousand","3",""
"Korea, Republic of","Electricity - total net installed capacity of electric power plants, solar","1997","Kilowatts,  thousand","3",""
"Korea, Republic of","Electricity - total net installed capacity of electric power plants, solar","1996","Kilowatts,  thousand","2",""
"Korea, Republic of","Electricity - total net installed capacity of electric power plants, solar","1995","Kilowatts,  thousand","2",""
"Korea, Republic of","Electricity - total net installed capacity of electric power plants, solar","1994","Kilowatts,  thousand","2",""
"Korea, Republic of","Electricity - total net installed capacity of electric power plants, solar","1993","Kilowatts,  thousand","2",""
"Korea, Republic of","Electricity - total net installed capacity of electric power plants, solar","1992","Kilowatts,  thousand","1",""
"Korea, Republic of","Electricity - total net installed capacity of electric power plants, solar","1991","Kilowatts,  thousand","1",""
"Korea, Republic of","Electricity - total net installed capacity of electric power plants, solar","1990","Kilowatts,  thousand","1",""
"Kosovo","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","6.6",""
"Kosovo","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","6.6",""
"Kosovo","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","7",""
"Kuwait","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","4","1"
"Kuwait","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","2","1"
"Kuwait","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","2","1"
"Lao People's Dem. Rep.","Electricity - total net installed capacity of electric power plants, solar","2019","Kilowatts,  thousand","6.7",""
"Lao People's Dem. Rep.","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","6.7",""
"Lao People's Dem. Rep.","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","6.7",""
"Lao People's Dem. Rep.","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","1.6",""
"Lao People's Dem. Rep.","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","1.6",""
"Lao People's Dem. Rep.","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","0.7",""
"Lao People's Dem. Rep.","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","0.3",""
"Lao People's Dem. Rep.","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","0.3",""
"Latvia","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","2",""
"Latvia","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","1",""
"Latvia","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","1",""
"Lebanon","Electricity - total net installed capacity of electric power plants, solar","2019","Kilowatts,  thousand","56",""
"Lebanon","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","42",""
"Lebanon","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","36",""
"Lebanon","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","23.07",""
"Lebanon","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","10.36",""
"Lebanon","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","4.37",""
"Lebanon","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","1.94",""
"Lebanon","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","0.85",""
"Lebanon","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","0.48",""
"Lesotho","Electricity - total net installed capacity of electric power plants, solar","2019","Kilowatts,  thousand","0.28",""
"Lesotho","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","0.28",""
"Lesotho","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","0.28",""
"Lesotho","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","0.28",""
"Lesotho","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","0.28",""
"Lesotho","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","0.28",""
"Lesotho","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","0.28",""
"Liberia","Electricity - total net installed capacity of electric power plants, solar","2019","Kilowatts,  thousand","3","1"
"Liberia","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","3","1"
"Liberia","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","2","1"
"Liberia","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","0",""
"Libya","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","5",""
"Libya","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","5",""
"Libya","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","5",""
"Libya","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","5",""
"Libya","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","5",""
"Libya","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","5",""
"Libya","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","5",""
"Libya","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","4",""
"Libya","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","4",""
"Libya","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","3",""
"Libya","Electricity - total net installed capacity of electric power plants, solar","2008","Kilowatts,  thousand","3",""
"Libya","Electricity - total net installed capacity of electric power plants, solar","2007","Kilowatts,  thousand","2",""
"Libya","Electricity - total net installed capacity of electric power plants, solar","2006","Kilowatts,  thousand","2",""
"Libya","Electricity - total net installed capacity of electric power plants, solar","2005","Kilowatts,  thousand","1",""
"Libya","Electricity - total net installed capacity of electric power plants, solar","2004","Kilowatts,  thousand","1",""
"Liechtenstein","Electricity - total net installed capacity of electric power plants, solar","2019","Kilowatts,  thousand","5","1"
"Liechtenstein","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","5","1"
"Liechtenstein","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","5","1"
"Liechtenstein","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","5","1"
"Liechtenstein","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","5","1"
"Liechtenstein","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","4","1"
"Liechtenstein","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","3","1"
"Liechtenstein","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","2","1"
"Liechtenstein","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","1","1"
"Liechtenstein","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","1","1"
"Liechtenstein","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","1","1"
"Liechtenstein","Electricity - total net installed capacity of electric power plants, solar","2008","Kilowatts,  thousand","1","1"
"Liechtenstein","Electricity - total net installed capacity of electric power plants, solar","2007","Kilowatts,  thousand","1","1"
"Liechtenstein","Electricity - total net installed capacity of electric power plants, solar","2006","Kilowatts,  thousand","1","1"
"Liechtenstein","Electricity - total net installed capacity of electric power plants, solar","2005","Kilowatts,  thousand","1","1"
"Liechtenstein","Electricity - total net installed capacity of electric power plants, solar","2004","Kilowatts,  thousand","1","1"
"Liechtenstein","Electricity - total net installed capacity of electric power plants, solar","2003","Kilowatts,  thousand","1","1"
"Liechtenstein","Electricity - total net installed capacity of electric power plants, solar","2002","Kilowatts,  thousand","1","1"
"Liechtenstein","Electricity - total net installed capacity of electric power plants, solar","2001","Kilowatts,  thousand","1","1"
"Liechtenstein","Electricity - total net installed capacity of electric power plants, solar","2000","Kilowatts,  thousand","1","1"
"Liechtenstein","Electricity - total net installed capacity of electric power plants, solar","1999","Kilowatts,  thousand","1","1"
"Liechtenstein","Electricity - total net installed capacity of electric power plants, solar","1998","Kilowatts,  thousand","1","1"
"Liechtenstein","Electricity - total net installed capacity of electric power plants, solar","1997","Kilowatts,  thousand","1","1"
"Liechtenstein","Electricity - total net installed capacity of electric power plants, solar","1996","Kilowatts,  thousand","1","1"
"Liechtenstein","Electricity - total net installed capacity of electric power plants, solar","1995","Kilowatts,  thousand","1","1"
"Liechtenstein","Electricity - total net installed capacity of electric power plants, solar","1994","Kilowatts,  thousand","1","1"
"Liechtenstein","Electricity - total net installed capacity of electric power plants, solar","1993","Kilowatts,  thousand","1","1"
"Lithuania","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","82",""
"Lithuania","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","74",""
"Lithuania","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","70",""
"Lithuania","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","69",""
"Lithuania","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","69",""
"Lithuania","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","68",""
"Lithuania","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","7",""
"Lithuania","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","0",""
"Lithuania","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","0",""
"Lithuania","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","0",""
"Lithuania","Electricity - total net installed capacity of electric power plants, solar","2008","Kilowatts,  thousand","0",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","131",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","128",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","122",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","116",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","110",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","95",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","75",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","41",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","29",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","26",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, solar","2008","Kilowatts,  thousand","25",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, solar","2007","Kilowatts,  thousand","24",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, solar","2006","Kilowatts,  thousand","24",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, solar","2005","Kilowatts,  thousand","24",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, solar","2004","Kilowatts,  thousand","24",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, solar","2003","Kilowatts,  thousand","14",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, solar","2002","Kilowatts,  thousand","2",""
"Madagascar","Electricity - total net installed capacity of electric power plants, solar","2019","Kilowatts,  thousand","1","1"
"Madagascar","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","1","1"
"Madagascar","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","1","1"
"Madagascar","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","1","1"
"Madagascar","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","0.01","1"
"Madagascar","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","0.01","1"
"Madagascar","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","0.01","1"
"Madagascar","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","0.009","1"
"Madagascar","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","0.009","1"
"Madagascar","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","0.009",""
"Madagascar","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","0.007",""
"Madagascar","Electricity - total net installed capacity of electric power plants, solar","2008","Kilowatts,  thousand","0.007",""
"Madagascar","Electricity - total net installed capacity of electric power plants, solar","2007","Kilowatts,  thousand","0.007","1"
"Madagascar","Electricity - total net installed capacity of electric power plants, solar","2006","Kilowatts,  thousand","0.007","1"
"Malaysia","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","1004",""
"Malaysia","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","358.1",""
"Malaysia","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","279.9",""
"Malaysia","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","226.2",""
"Malaysia","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","161",""
"Malaysia","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","160.96","1"
"Malaysia","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","54.5","1"
"Malaysia","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","0.78","1"
"Malaysia","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","0.78","1"
"Maldives","Electricity - total net installed capacity of electric power plants, solar","2019","Kilowatts,  thousand","14",""
"Maldives","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","10",""
"Maldives","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","10",""
"Maldives","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","7",""
"Maldives","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","4",""
"Maldives","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","4",""
"Maldives","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","2",""
"Maldives","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","1",""
"Maldives","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","1",""
"Maldives","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","1",""
"Mali","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","2","1"
"Mali","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","2","1"
"Mali","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","1","1"
"Mali","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","1","1"
"Malta","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","131.3",""
"Malta","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","112.3",""
"Malta","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","93.6",""
"Malta","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","75",""
"Malta","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","54.6",""
"Malta","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","28.5",""
"Malta","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","15.7",""
"Malta","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","5.3",""
"Malta","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","0.8",""
"Marshall Islands","Electricity - total net installed capacity of electric power plants, solar","2019","Kilowatts,  thousand","2",""
"Marshall Islands","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","2",""
"Marshall Islands","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","2",""
"Marshall Islands","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","2",""
"Marshall Islands","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","1",""
"Marshall Islands","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","0.5",""
"Marshall Islands","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","0.5","1"
"Marshall Islands","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","0.3",""
"Martinique","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","65.5",""
"Martinique","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","65.3",""
"Martinique","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","62.5",""
"Martinique","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","62",""
"Martinique","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","60",""
"Martinique","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","14","1"
"Martinique","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","14","1"
"Martinique","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","14",""
"Martinique","Electricity - total net installed capacity of electric power plants, solar","2008","Kilowatts,  thousand","7",""
"Martinique","Electricity - total net installed capacity of electric power plants, solar","2007","Kilowatts,  thousand","7","1"
"Martinique","Electricity - total net installed capacity of electric power plants, solar","2006","Kilowatts,  thousand","7","1"
"Martinique","Electricity - total net installed capacity of electric power plants, solar","2005","Kilowatts,  thousand","8","1"
"Martinique","Electricity - total net installed capacity of electric power plants, solar","2004","Kilowatts,  thousand","7","1"
"Martinique","Electricity - total net installed capacity of electric power plants, solar","2003","Kilowatts,  thousand","6","1"
"Martinique","Electricity - total net installed capacity of electric power plants, solar","2002","Kilowatts,  thousand","5","1"
"Martinique","Electricity - total net installed capacity of electric power plants, solar","2001","Kilowatts,  thousand","5","1"
"Martinique","Electricity - total net installed capacity of electric power plants, solar","2000","Kilowatts,  thousand","4","1"
"Martinique","Electricity - total net installed capacity of electric power plants, solar","1999","Kilowatts,  thousand","4","1"
"Martinique","Electricity - total net installed capacity of electric power plants, solar","1998","Kilowatts,  thousand","4","1"
"Martinique","Electricity - total net installed capacity of electric power plants, solar","1997","Kilowatts,  thousand","2","1"
"Martinique","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","14","1"
"Martinique","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","14",""
"Martinique","Electricity - total net installed capacity of electric power plants, solar","2008","Kilowatts,  thousand","7",""
"Martinique","Electricity - total net installed capacity of electric power plants, solar","2007","Kilowatts,  thousand","7","1"
"Martinique","Electricity - total net installed capacity of electric power plants, solar","2006","Kilowatts,  thousand","7","1"
"Martinique","Electricity - total net installed capacity of electric power plants, solar","2005","Kilowatts,  thousand","8","1"
"Martinique","Electricity - total net installed capacity of electric power plants, solar","2004","Kilowatts,  thousand","7","1"
"Martinique","Electricity - total net installed capacity of electric power plants, solar","2003","Kilowatts,  thousand","6","1"
"Martinique","Electricity - total net installed capacity of electric power plants, solar","2002","Kilowatts,  thousand","5","1"
"Martinique","Electricity - total net installed capacity of electric power plants, solar","2001","Kilowatts,  thousand","5","1"
"Martinique","Electricity - total net installed capacity of electric power plants, solar","2000","Kilowatts,  thousand","4","1"
"Martinique","Electricity - total net installed capacity of electric power plants, solar","1999","Kilowatts,  thousand","4","1"
"Martinique","Electricity - total net installed capacity of electric power plants, solar","1998","Kilowatts,  thousand","4","1"
"Martinique","Electricity - total net installed capacity of electric power plants, solar","1997","Kilowatts,  thousand","2","1"
"Mauritania","Electricity - total net installed capacity of electric power plants, solar","2019","Kilowatts,  thousand","88",""
"Mauritania","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","87",""
"Mauritania","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","50",""
"Mauritania","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","35",""
"Mauritania","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","18",""
"Mauritania","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","18",""
"Mauritania","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","18",""
"Mauritius","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","66.83",""
"Mauritius","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","28.9",""
"Mauritius","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","27.09",""
"Mauritius","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","19",""
"Mauritius","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","18",""
"Mauritius","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","2.46",""
"Mauritius","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","1.42",""
"Mauritius","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","0",""
"Mauritius","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","0",""
"Mayotte","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","13","1"
"Mayotte","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","13",""
"Mayotte","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","13",""
"Mayotte","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","13",""
"Mayotte","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","13","1"
"Mayotte","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","11.9",""
"Mayotte","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","8",""
"Mayotte","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","1.9",""
"Mayotte","Electricity - total net installed capacity of electric power plants, solar","2008","Kilowatts,  thousand","0.54",""
"Mayotte","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","8",""
"Mayotte","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","1.9",""
"Mayotte","Electricity - total net installed capacity of electric power plants, solar","2008","Kilowatts,  thousand","0.54",""
"Mexico","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","2434",""
"Mexico","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","642",""
"Mexico","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","362",""
"Mexico","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","173",""
"Mexico","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","116",""
"Mexico","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","82",""
"Mexico","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","60",""
"Mexico","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","39",""
"Mexico","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","29",""
"Mexico","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","25",""
"Mexico","Electricity - total net installed capacity of electric power plants, solar","2008","Kilowatts,  thousand","19",""
"Mexico","Electricity - total net installed capacity of electric power plants, solar","2007","Kilowatts,  thousand","19",""
"Mexico","Electricity - total net installed capacity of electric power plants, solar","2006","Kilowatts,  thousand","16",""
"Mexico","Electricity - total net installed capacity of electric power plants, solar","2005","Kilowatts,  thousand","16",""
"Mexico","Electricity - total net installed capacity of electric power plants, solar","2004","Kilowatts,  thousand","16",""
"Mexico","Electricity - total net installed capacity of electric power plants, solar","2003","Kilowatts,  thousand","16",""
"Mexico","Electricity - total net installed capacity of electric power plants, solar","2002","Kilowatts,  thousand","16",""
"Mexico","Electricity - total net installed capacity of electric power plants, solar","2001","Kilowatts,  thousand","15",""
"Mexico","Electricity - total net installed capacity of electric power plants, solar","2000","Kilowatts,  thousand","14",""
"Mexico","Electricity - total net installed capacity of electric power plants, solar","1999","Kilowatts,  thousand","13",""
"Mexico","Electricity - total net installed capacity of electric power plants, solar","1998","Kilowatts,  thousand","12",""
"Mexico","Electricity - total net installed capacity of electric power plants, solar","1997","Kilowatts,  thousand","11",""
"Mexico","Electricity - total net installed capacity of electric power plants, solar","1996","Kilowatts,  thousand","10",""
"Mexico","Electricity - total net installed capacity of electric power plants, solar","1995","Kilowatts,  thousand","9",""
