"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Poland","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","5758",""
"Poland","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","5747",""
"Poland","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","4886",""
"Poland","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","3836",""
"Poland","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","3429",""
"Poland","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","2564",""
"Poland","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","1800",""
"Poland","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","1108",""
"Poland","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","709",""
"Poland","Electricity - total net installed capacity of electric power plants, wind","2008","Kilowatts,  thousand","526",""
"Poland","Electricity - total net installed capacity of electric power plants, wind","2007","Kilowatts,  thousand","306",""
"Poland","Electricity - total net installed capacity of electric power plants, wind","2006","Kilowatts,  thousand","172",""
"Poland","Electricity - total net installed capacity of electric power plants, wind","2005","Kilowatts,  thousand","121",""
"Poland","Electricity - total net installed capacity of electric power plants, wind","2004","Kilowatts,  thousand","40",""
"Poland","Electricity - total net installed capacity of electric power plants, wind","2003","Kilowatts,  thousand","35",""
"Poland","Electricity - total net installed capacity of electric power plants, wind","2002","Kilowatts,  thousand","32",""
"Poland","Electricity - total net installed capacity of electric power plants, wind","2001","Kilowatts,  thousand","19",""
"Poland","Electricity - total net installed capacity of electric power plants, wind","2000","Kilowatts,  thousand","4",""
"Poland","Electricity - total net installed capacity of electric power plants, wind","1999","Kilowatts,  thousand","3",""
"Poland","Electricity - total net installed capacity of electric power plants, wind","1998","Kilowatts,  thousand","2",""
"Portugal","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","5172.5",""
"Portugal","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","5124.5",""
"Portugal","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","5125",""
"Portugal","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","4936",""
"Portugal","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","4855",""
"Portugal","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","4610",""
"Portugal","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","4412",""
"Portugal","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","4257",""
"Portugal","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","3796",""
"Portugal","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","3326",""
"Portugal","Electricity - total net installed capacity of electric power plants, wind","2008","Kilowatts,  thousand","2857",""
"Portugal","Electricity - total net installed capacity of electric power plants, wind","2007","Kilowatts,  thousand","2201",""
"Portugal","Electricity - total net installed capacity of electric power plants, wind","2006","Kilowatts,  thousand","1681",""
"Portugal","Electricity - total net installed capacity of electric power plants, wind","2005","Kilowatts,  thousand","1064",""
"Portugal","Electricity - total net installed capacity of electric power plants, wind","2004","Kilowatts,  thousand","553",""
"Portugal","Electricity - total net installed capacity of electric power plants, wind","2003","Kilowatts,  thousand","268",""
"Portugal","Electricity - total net installed capacity of electric power plants, wind","2002","Kilowatts,  thousand","190",""
"Portugal","Electricity - total net installed capacity of electric power plants, wind","2001","Kilowatts,  thousand","125",""
"Portugal","Electricity - total net installed capacity of electric power plants, wind","2000","Kilowatts,  thousand","83",""
"Portugal","Electricity - total net installed capacity of electric power plants, wind","1999","Kilowatts,  thousand","57",""
"Portugal","Electricity - total net installed capacity of electric power plants, wind","1998","Kilowatts,  thousand","48",""
"Portugal","Electricity - total net installed capacity of electric power plants, wind","1997","Kilowatts,  thousand","29",""
"Portugal","Electricity - total net installed capacity of electric power plants, wind","1996","Kilowatts,  thousand","18",""
"Portugal","Electricity - total net installed capacity of electric power plants, wind","1995","Kilowatts,  thousand","8",""
"Portugal","Electricity - total net installed capacity of electric power plants, wind","1994","Kilowatts,  thousand","8",""
"Portugal","Electricity - total net installed capacity of electric power plants, wind","1993","Kilowatts,  thousand","8",""
"Portugal","Electricity - total net installed capacity of electric power plants, wind","1992","Kilowatts,  thousand","3",""
"Portugal","Electricity - total net installed capacity of electric power plants, wind","1991","Kilowatts,  thousand","1",""
"Portugal","Electricity - total net installed capacity of electric power plants, wind","1990","Kilowatts,  thousand","1",""
"Puerto Rico","Electricity - total net installed capacity of electric power plants, wind","2019","Kilowatts,  thousand","102",""
"Puerto Rico","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","101",""
"Puerto Rico","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","101",""
"Puerto Rico","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","125",""
"Puerto Rico","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","125",""
"Puerto Rico","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","125",""
"Puerto Rico","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","125",""
"Puerto Rico","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","101",""
"Puerto Rico","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","1",""
"Puerto Rico","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","1",""
"Republic of Moldova","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","34",""
"Republic of Moldova","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","9",""
"Republic of Moldova","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","2",""
"Republic of Moldova","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","1",""
"Republic of Moldova","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","1",""
"Republic of Moldova","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","1",""
"Republic of Moldova","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","0",""
"Reunion","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","14.8",""
"Reunion","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","14.8",""
"Reunion","Electricity - total net installed capacity of electric power plants, wind","2008","Kilowatts,  thousand","14.8",""
"Reunion","Electricity - total net installed capacity of electric power plants, wind","2007","Kilowatts,  thousand","10.3",""
"Reunion","Electricity - total net installed capacity of electric power plants, wind","2006","Kilowatts,  thousand","10.1",""
"Reunion","Electricity - total net installed capacity of electric power plants, wind","2005","Kilowatts,  thousand","0",""
"Réunion","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","14.8",""
"Réunion","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","14.8",""
"Réunion","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","14.8",""
"Réunion","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","14.8",""
"Réunion","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","14.8",""
"Réunion","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","14.8",""
"Réunion","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","14.8",""
"Réunion","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","14.8",""
"Réunion","Electricity - total net installed capacity of electric power plants, wind","2008","Kilowatts,  thousand","14.8",""
"Réunion","Electricity - total net installed capacity of electric power plants, wind","2007","Kilowatts,  thousand","10.3",""
"Réunion","Electricity - total net installed capacity of electric power plants, wind","2006","Kilowatts,  thousand","10.1",""
"Réunion","Electricity - total net installed capacity of electric power plants, wind","2005","Kilowatts,  thousand","0",""
"Romania","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","3032",""
"Romania","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","3029",""
"Romania","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","3025",""
"Romania","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","3130",""
"Romania","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","3244",""
"Romania","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","2773",""
"Romania","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","1822",""
"Romania","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","988",""
"Romania","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","389",""
"Romania","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","15",""
"Romania","Electricity - total net installed capacity of electric power plants, wind","2008","Kilowatts,  thousand","6",""
"Romania","Electricity - total net installed capacity of electric power plants, wind","2007","Kilowatts,  thousand","3",""
"Romania","Electricity - total net installed capacity of electric power plants, wind","2006","Kilowatts,  thousand","1",""
"Romania","Electricity - total net installed capacity of electric power plants, wind","2005","Kilowatts,  thousand","1",""
"Romania","Electricity - total net installed capacity of electric power plants, wind","1998","Kilowatts,  thousand","0",""
"Romania","Electricity - total net installed capacity of electric power plants, wind","1997","Kilowatts,  thousand","0",""
"Romania","Electricity - total net installed capacity of electric power plants, wind","1996","Kilowatts,  thousand","0",""
"Romania","Electricity - total net installed capacity of electric power plants, wind","1995","Kilowatts,  thousand","0",""
"Romania","Electricity - total net installed capacity of electric power plants, wind","1994","Kilowatts,  thousand","0",""
"Romania","Electricity - total net installed capacity of electric power plants, wind","1993","Kilowatts,  thousand","1",""
"Romania","Electricity - total net installed capacity of electric power plants, wind","1992","Kilowatts,  thousand","0",""
"Romania","Electricity - total net installed capacity of electric power plants, wind","1991","Kilowatts,  thousand","0",""
"Romania","Electricity - total net installed capacity of electric power plants, wind","1990","Kilowatts,  thousand","1",""
"Russian Federation","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","161.1",""
"Russian Federation","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","98.2",""
"Russian Federation","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","96",""
"Russian Federation","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","101",""
"Russian Federation","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","101",""
"Russian Federation","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","10",""
"Russian Federation","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","10",""
"Russian Federation","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","10",""
"Russian Federation","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","10",""
"Russian Federation","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","10",""
"Russian Federation","Electricity - total net installed capacity of electric power plants, wind","2008","Kilowatts,  thousand","10",""
"Russian Federation","Electricity - total net installed capacity of electric power plants, wind","2007","Kilowatts,  thousand","10",""
"Russian Federation","Electricity - total net installed capacity of electric power plants, wind","2006","Kilowatts,  thousand","10",""
"Russian Federation","Electricity - total net installed capacity of electric power plants, wind","2005","Kilowatts,  thousand","10",""
"Russian Federation","Electricity - total net installed capacity of electric power plants, wind","2004","Kilowatts,  thousand","9",""
"Russian Federation","Electricity - total net installed capacity of electric power plants, wind","2003","Kilowatts,  thousand","9",""
"Russian Federation","Electricity - total net installed capacity of electric power plants, wind","2002","Kilowatts,  thousand","7",""
"Russian Federation","Electricity - total net installed capacity of electric power plants, wind","2001","Kilowatts,  thousand","3",""
"Russian Federation","Electricity - total net installed capacity of electric power plants, wind","2000","Kilowatts,  thousand","3",""
"Russian Federation","Electricity - total net installed capacity of electric power plants, wind","1999","Kilowatts,  thousand","2",""
"Russian Federation","Electricity - total net installed capacity of electric power plants, wind","1998","Kilowatts,  thousand","2",""
"Samoa","Electricity - total net installed capacity of electric power plants, wind","2019","Kilowatts,  thousand","0.55","1"
"Samoa","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","0.55",""
"Samoa","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","0.55",""
"Samoa","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","0.55",""
"Samoa","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","0.55",""
"Samoa","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","0.55",""
"Saudi Arabia","Electricity - total net installed capacity of electric power plants, wind","2019","Kilowatts,  thousand","2.8","1"
"Saudi Arabia","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","2.8","1"
"Saudi Arabia","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","2.8",""
"Saudi Arabia","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","0",""
"Serbia","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","264",""
"Serbia","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","25",""
"Serbia","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","17",""
"Seychelles","Electricity - total net installed capacity of electric power plants, wind","2019","Kilowatts,  thousand","6",""
"Seychelles","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","6",""
"Seychelles","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","6.6",""
"Seychelles","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","6",""
"Seychelles","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","6",""
"Seychelles","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","6",""
"Seychelles","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","6",""
"Seychelles","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","0",""
"Seychelles","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","0",""
"Seychelles","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","0",""
"Slovakia","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","4",""
"Slovakia","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","4",""
"Slovakia","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","3",""
"Slovakia","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","3",""
"Slovakia","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","3",""
"Slovakia","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","5",""
"Slovakia","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","3",""
"Slovakia","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","3",""
"Slovakia","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","3",""
"Slovakia","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","3",""
"Slovakia","Electricity - total net installed capacity of electric power plants, wind","2008","Kilowatts,  thousand","5",""
"Slovakia","Electricity - total net installed capacity of electric power plants, wind","2007","Kilowatts,  thousand","5",""
"Slovakia","Electricity - total net installed capacity of electric power plants, wind","2006","Kilowatts,  thousand","5",""
"Slovakia","Electricity - total net installed capacity of electric power plants, wind","2005","Kilowatts,  thousand","5",""
"Slovakia","Electricity - total net installed capacity of electric power plants, wind","2004","Kilowatts,  thousand","3",""
"Slovakia","Electricity - total net installed capacity of electric power plants, wind","2003","Kilowatts,  thousand","3",""
"Slovakia","Electricity - total net installed capacity of electric power plants, wind","2002","Kilowatts,  thousand","0",""
"Slovakia","Electricity - total net installed capacity of electric power plants, wind","2001","Kilowatts,  thousand","0",""
"Slovenia","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","5.2",""
"Slovenia","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","5",""
"Slovenia","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","5",""
"Slovenia","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","5",""
"Slovenia","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","4",""
"Slovenia","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","4",""
"Slovenia","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","0",""
"Slovenia","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","0",""
"Slovenia","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","0",""
"Slovenia","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","0",""
"Slovenia","Electricity - total net installed capacity of electric power plants, wind","2008","Kilowatts,  thousand","0",""
"South Africa","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","2330","1"
"South Africa","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","2330","1"
"South Africa","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","2328","1"
"South Africa","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","2328","1"
"South Africa","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","800","1"
"South Africa","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","11","1"
"South Africa","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","40","1"
"South Africa","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","40","1"
"South Africa","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","40","1"
"Spain","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","23460",""
"Spain","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","23104",""
"Spain","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","22994",""
"Spain","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","22947",""
"Spain","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","22929",""
"Spain","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","22962",""
"Spain","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","22793",""
"Spain","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","21533",""
"Spain","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","20697",""
"Spain","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","19180",""
"Spain","Electricity - total net installed capacity of electric power plants, wind","2008","Kilowatts,  thousand","16559",""
"Spain","Electricity - total net installed capacity of electric power plants, wind","2007","Kilowatts,  thousand","14824",""
"Spain","Electricity - total net installed capacity of electric power plants, wind","2006","Kilowatts,  thousand","11726",""
"Spain","Electricity - total net installed capacity of electric power plants, wind","2005","Kilowatts,  thousand","9922",""
"Spain","Electricity - total net installed capacity of electric power plants, wind","2004","Kilowatts,  thousand","8320",""
"Spain","Electricity - total net installed capacity of electric power plants, wind","2003","Kilowatts,  thousand","5948",""
"Spain","Electricity - total net installed capacity of electric power plants, wind","2002","Kilowatts,  thousand","4894",""
"Spain","Electricity - total net installed capacity of electric power plants, wind","2001","Kilowatts,  thousand","3398",""
"Spain","Electricity - total net installed capacity of electric power plants, wind","2000","Kilowatts,  thousand","2207",""
"Spain","Electricity - total net installed capacity of electric power plants, wind","1999","Kilowatts,  thousand","1613",""
"Spain","Electricity - total net installed capacity of electric power plants, wind","1998","Kilowatts,  thousand","848",""
"Spain","Electricity - total net installed capacity of electric power plants, wind","1997","Kilowatts,  thousand","420",""
"Spain","Electricity - total net installed capacity of electric power plants, wind","1996","Kilowatts,  thousand","227",""
"Spain","Electricity - total net installed capacity of electric power plants, wind","1995","Kilowatts,  thousand","98",""
"Spain","Electricity - total net installed capacity of electric power plants, wind","1994","Kilowatts,  thousand","41",""
"Spain","Electricity - total net installed capacity of electric power plants, wind","1993","Kilowatts,  thousand","34",""
"Spain","Electricity - total net installed capacity of electric power plants, wind","1992","Kilowatts,  thousand","33",""
"Spain","Electricity - total net installed capacity of electric power plants, wind","1991","Kilowatts,  thousand","3",""
"Spain","Electricity - total net installed capacity of electric power plants, wind","1990","Kilowatts,  thousand","2",""
"Sri Lanka","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","128",""
"Sri Lanka","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","128",""
"Sri Lanka","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","128.5",""
"Sri Lanka","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","126.9",""
"Sri Lanka","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","131.45",""
"Sri Lanka","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","81.45",""
"Sri Lanka","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","76",""
"Sri Lanka","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","36",""
"Sri Lanka","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","33",""
"Sri Lanka","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","3",""
"Sri Lanka","Electricity - total net installed capacity of electric power plants, wind","2008","Kilowatts,  thousand","3",""
"Sri Lanka","Electricity - total net installed capacity of electric power plants, wind","2007","Kilowatts,  thousand","3",""
"Sri Lanka","Electricity - total net installed capacity of electric power plants, wind","2006","Kilowatts,  thousand","3",""
"Sri Lanka","Electricity - total net installed capacity of electric power plants, wind","2005","Kilowatts,  thousand","3",""
"Sri Lanka","Electricity - total net installed capacity of electric power plants, wind","2004","Kilowatts,  thousand","3",""
"Sri Lanka","Electricity - total net installed capacity of electric power plants, wind","2003","Kilowatts,  thousand","3",""
"Sri Lanka","Electricity - total net installed capacity of electric power plants, wind","2002","Kilowatts,  thousand","3",""
"Sri Lanka","Electricity - total net installed capacity of electric power plants, wind","2001","Kilowatts,  thousand","3",""
"Sri Lanka","Electricity - total net installed capacity of electric power plants, wind","2000","Kilowatts,  thousand","3",""
"Sri Lanka","Electricity - total net installed capacity of electric power plants, wind","1999","Kilowatts,  thousand","3",""
"St. Helena and Depend.","Electricity - total net installed capacity of electric power plants, wind","2019","Kilowatts,  thousand","2.6","1"
"St. Helena and Depend.","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","2.6",""
"St. Helena and Depend.","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","2.5","1"
"St. Helena and Depend.","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","2.4",""
"St. Helena and Depend.","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","2","1"
"St. Helena and Depend.","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","0.96",""
"St. Helena and Depend.","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","0.48",""
"St. Helena and Depend.","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","0.48",""
"St. Helena and Depend.","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","0.48",""
"St. Helena and Depend.","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","0.48",""
"St. Helena and Depend.","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","0.48",""
"St. Helena and Depend.","Electricity - total net installed capacity of electric power plants, wind","2008","Kilowatts,  thousand","0.48",""
"St. Kitts-Nevis","Electricity - total net installed capacity of electric power plants, wind","2019","Kilowatts,  thousand","2","1"
"St. Kitts-Nevis","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","2",""
"St. Kitts-Nevis","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","2.2","1"
"St. Kitts-Nevis","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","2.2","1"
"St. Kitts-Nevis","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","2.2",""
"St. Kitts-Nevis","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","2.2","1"
"St. Kitts-Nevis","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","2.2",""
"St. Kitts-Nevis","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","2.2",""
"St. Kitts-Nevis","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","2.2",""
"St. Kitts-Nevis","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","2.2",""
"St. Kitts-Nevis","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","0",""
"St. Pierre-Miquelon","Electricity - total net installed capacity of electric power plants, wind","2019","Kilowatts,  thousand","0",""
"St. Pierre-Miquelon","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","0",""
"St. Pierre-Miquelon","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","0",""
"St. Pierre-Miquelon","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","0",""
"St. Pierre-Miquelon","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","0",""
"St. Pierre-Miquelon","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","0",""
"St. Pierre-Miquelon","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","0.6",""
"St. Pierre-Miquelon","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","0.6",""
"St. Pierre-Miquelon","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","0.6",""
"St. Pierre-Miquelon","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","0.6",""
"St. Pierre-Miquelon","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","0.6",""
"St. Pierre-Miquelon","Electricity - total net installed capacity of electric power plants, wind","2008","Kilowatts,  thousand","0.6",""
"St. Pierre-Miquelon","Electricity - total net installed capacity of electric power plants, wind","2007","Kilowatts,  thousand","0.6",""
"St. Pierre-Miquelon","Electricity - total net installed capacity of electric power plants, wind","2006","Kilowatts,  thousand","0.6",""
"St. Pierre-Miquelon","Electricity - total net installed capacity of electric power plants, wind","2005","Kilowatts,  thousand","0.6",""
"St. Pierre-Miquelon","Electricity - total net installed capacity of electric power plants, wind","2004","Kilowatts,  thousand","0.6",""
"St. Pierre-Miquelon","Electricity - total net installed capacity of electric power plants, wind","2003","Kilowatts,  thousand","0.6",""
"St. Pierre-Miquelon","Electricity - total net installed capacity of electric power plants, wind","2002","Kilowatts,  thousand","0.6",""
"St. Pierre-Miquelon","Electricity - total net installed capacity of electric power plants, wind","2001","Kilowatts,  thousand","0.6",""
"St. Pierre-Miquelon","Electricity - total net installed capacity of electric power plants, wind","2000","Kilowatts,  thousand","0.6",""
"St. Pierre-Miquelon","Electricity - total net installed capacity of electric power plants, wind","1999","Kilowatts,  thousand","0.6",""
